cgi,latitude,longitude,azimuth,address,maincity,subcity,mcc,mnc,lac,cellid,type,circle,operator
4.05E+13,22.99746,75.64725,,"Ind-529N_Nok_Dharmat_Ip, Mr. Ehshan Patel S/O Alla Noor Patel, Kh.No.-540/2, P.H.No.-3, Vill. & Po.-Dharmat, Th.-Depalpur, Dist.-Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.99746,75.64725,,"Ind-529N_Nok_Dharmat_Ip, Mr. Ehshan Patel S/O Alla Noor Patel, Kh.No.-540/2, P.H.No.-3, Vill. & Po.-Dharmat, Th.-Depalpur, Dist.-Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.99746,75.64725,,"Ind-529N_Nok_Dharmat_Ip, Mr. Ehshan Patel S/O Alla Noor Patel, Kh.No.-540/2, P.H.No.-3, Vill. & Po.-Dharmat, Th.-Depalpur, Dist.-Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.82552,75.6056,,"Ind-530N_Nok_Murkheda_Ip, Dilip Patel S/O Onkarsingh Patel, Vill & Post. Murkheda, Tehsil- Hatod, Distt. Indore M.P",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.82552,75.6056,,"Ind-530N_Nok_Murkheda_Ip, Dilip Patel S/O Onkarsingh Patel, Vill & Post. Murkheda, Tehsil- Hatod, Distt. Indore M.P",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.82552,75.6056,,"Ind-530N_Nok_Murkheda_Ip, Dilip Patel S/O Onkarsingh Patel, Vill & Post. Murkheda, Tehsil- Hatod, Distt. Indore M.P",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.57092,75.77739,,"Ind-519N_Nok_Santer_Ip, Survey No. 284, P.H.No. 4/2, Gram Post Santer, Tehsil Mhow, Distt Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.57092,75.77739,,"Ind-519N_Nok_Santer_Ip, Survey No. 284, P.H.No. 4/2, Gram Post Santer, Tehsil Mhow, Distt Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.57092,75.77739,,"Ind-519N_Nok_Santer_Ip, Survey No. 284, P.H.No. 4/2, Gram Post Santer, Tehsil Mhow, Distt Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.57541,75.77515,,"Ind-520N_Nok_Kishanganj_Ii, Dr. Ambedkar Nagar, Ab Road, Kishanganj Tehsil Mhow Dist. Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.57541,75.77515,,"Ind-520N_Nok_Kishanganj_Ii, Dr. Ambedkar Nagar, Ab Road, Kishanganj Tehsil Mhow Dist. Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.57541,75.77515,,"Ind-520N_Nok_Kishanganj_Ii, Dr. Ambedkar Nagar, Ab Road, Kishanganj Tehsil Mhow Dist. Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.57401,75.74028,,"Ind-521N_Nok_Mhowgaon_Ii, H.N.294-A, Shanti Nagar, Mhowgaon Tehsil Mhow Dist. Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.57401,75.74028,,"Ind-521N_Nok_Mhowgaon_Ii, H.N.294-A, Shanti Nagar, Mhowgaon Tehsil Mhow Dist. Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.57401,75.74028,,"Ind-521N_Nok_Mhowgaon_Ii, H.N.294-A, Shanti Nagar, Mhowgaon Tehsil Mhow Dist. Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.83643,75.94204,,"Ind-525N_Nok_Rahukhedi_Ip, Mr. Harjeet Singh Arora S/O Mr. Balbeer Singh Arora, Raipur Udisha Road Line, Near Centre Point, Raukhedi Mangliya Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.83643,75.94204,,"Ind-525N_Nok_Rahukhedi_Ip, Mr. Harjeet Singh Arora S/O Mr. Balbeer Singh Arora, Raipur Udisha Road Line, Near Centre Point, Raukhedi Mangliya Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.83643,75.94204,,"Ind-525N_Nok_Rahukhedi_Ip, Mr. Harjeet Singh Arora S/O Mr. Balbeer Singh Arora, Raipur Udisha Road Line, Near Centre Point, Raukhedi Mangliya Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.63604,75.83385,,"Ind-526N_Nok_Trubacollege, Aman Cold Storage, Near Shivkumar Colony, G-Sector, Silicon City, Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.63604,75.83385,,"Ind-526N_Nok_Trubacollege, Aman Cold Storage, Near Shivkumar Colony, G-Sector, Silicon City, Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.63604,75.83385,,"Ind-526N_Nok_Trubacollege, Aman Cold Storage, Near Shivkumar Colony, G-Sector, Silicon City, Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.68371,76.05135,,"Ind-528N_Nok_Indexmedicalcollege, Mayank Welfare Society, Index Medical College, Mordhat Nemawar Road, Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.68371,76.05135,,"Ind-528N_Nok_Indexmedicalcollege, Mayank Welfare Society, Index Medical College, Mordhat Nemawar Road, Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.68371,76.05135,,"Ind-528N_Nok_Indexmedicalcollege, Mayank Welfare Society, Index Medical College, Mordhat Nemawar Road, Indore",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.30111,74.35328,,"ALIRAJPUR SJ MARG , Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.30111,74.35328,,"ALIRAJPUR SJ MARG , Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.30111,74.35328,,"ALIRAJPUR SJ MARG , Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.30472,74.36167,,"BADNAWAR ROAD Alirajpur, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.30472,74.36167,,"BADNAWAR ROAD Alirajpur, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.30472,74.36167,,"BADNAWAR ROAD Alirajpur, NOT UPDATED, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.76035,74.60464,,"Jhabua Polytechnic, Indore Road, Jhabua, M.P., Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.76035,74.60464,,"Jhabua Polytechnic, Indore Road, Jhabua, M.P., Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.76035,74.60464,,"Jhabua Polytechnic, Indore Road, Jhabua, M.P., Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.7681,74.5978,,"BSNL Telephone Exchange NEAR POLICE LANE  Jhabua, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.7681,74.5978,,"BSNL Telephone Exchange NEAR POLICE LANE  Jhabua, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.7681,74.5978,,"BSNL Telephone Exchange NEAR POLICE LANE  Jhabua, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.76167,74.59611,,"GOPA; COLONY , Other (Pop<5K_highway), Alirajpur, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.76167,74.59611,,"GOPA; COLONY , Other (Pop<5K_highway), Alirajpur, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.76167,74.59611,,"GOPA; COLONY , Other (Pop<5K_highway), Alirajpur, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.76986,74.59121,,"AZADCHOWK, Other (Pop<5K_highway), Alirajpur, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.76986,74.59121,,"AZADCHOWK, Other (Pop<5K_highway), Alirajpur, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.76986,74.59121,,"AZADCHOWK, Other (Pop<5K_highway), Alirajpur, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.7715,74.5897,,"NEAR LIG COLONY , JHABUA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.7715,74.5897,,"NEAR LIG COLONY , JHABUA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.7715,74.5897,,"NEAR LIG COLONY , JHABUA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.76883,74.58508,,"TDE Building Ratanpura Jhabua, Other (Pop<5K_highway), Alirajpur, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.76883,74.58508,,"TDE Building Ratanpura Jhabua, Other (Pop<5K_highway), Alirajpur, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.76883,74.58508,,"TDE Building Ratanpura Jhabua, Other (Pop<5K_highway), Alirajpur, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.30664,74.35225,,"TV|VDMPJHB0247 Dayaram-Mangeelal Mali s/o Rannachod Mali Khasra no 249/1, vill Borekhand Tehsil & Dist Alirajpur 9993059920, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.30664,74.35225,,"TV|VDMPJHB0247 Dayaram-Mangeelal Mali s/o Rannachod Mali Khasra no 249/1, vill Borekhand Tehsil & Dist Alirajpur 9993059920, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.30664,74.35225,,"TV|VDMPJHB0247 Dayaram-Mangeelal Mali s/o Rannachod Mali Khasra no 249/1, vill Borekhand Tehsil & Dist Alirajpur 9993059920, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.7759,74.5956,,"VN|MAPQIN0662Mr. Prem Singh Machhar S/O Mr. Jotiya Machhar, Kh. No. 31/1, Ph. No. 36, Nr. Masih Kabristan, Gram Madhavpura, Th. & Dist. Jhabua MP,, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.7759,74.5956,,"VN|MAPQIN0662Mr. Prem Singh Machhar S/O Mr. Jotiya Machhar, Kh. No. 31/1, Ph. No. 36, Nr. Masih Kabristan, Gram Madhavpura, Th. & Dist. Jhabua MP,, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.7759,74.5956,,"VN|MAPQIN0662Mr. Prem Singh Machhar S/O Mr. Jotiya Machhar, Kh. No. 31/1, Ph. No. 36, Nr. Masih Kabristan, Gram Madhavpura, Th. & Dist. Jhabua MP,, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.3183,74.3569,,"Collectorate Premises Alirajpur , Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.3183,74.3569,,"Collectorate Premises Alirajpur , Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.3183,74.3569,,"Collectorate Premises Alirajpur , Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.7588,74.589,,"Near PG College Badkuwa Jhabua, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.7588,74.589,,"Near PG College Badkuwa Jhabua, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.7588,74.589,,"Near PG College Badkuwa Jhabua, Madhya Pradesh",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,22.29873,74.36231,,"Near Sai college of Nursing , Semal Pati, Alirajpur, 457887, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.29873,74.36231,,"Near Sai college of Nursing , Semal Pati, Alirajpur, 457887, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,22.29873,74.36231,,"Near Sai college of Nursing , Semal Pati, Alirajpur, 457887, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+13,22.30111,74.35328,,"Jhb-024D_Nok_Alirajpursjmarg, Alirajpur Sj Marg",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.30111,74.35328,,"Jhb-024D_Nok_Alirajpursjmarg, Alirajpur Sj Marg",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.30111,74.35328,,"Jhb-024D_Nok_Alirajpursjmarg, Alirajpur Sj Marg",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.30472,74.36167,,"Jhb-028B_Nok_Alirajpur, Badnawar Road Alirajpur Madhya Pradesh Pin 457887",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.30472,74.36167,,"Jhb-028B_Nok_Alirajpur, Badnawar Road Alirajpur Madhya Pradesh Pin 457887",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.30472,74.36167,,"Jhb-028B_Nok_Alirajpur, Badnawar Road Alirajpur Madhya Pradesh Pin 457887",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76035,74.60465,,"Jhb-106H_Nok_Polytechnic, Jhabua Polytechnic, Indore Road, Jhabua, M.P.",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76035,74.60465,,"Jhb-106H_Nok_Polytechnic, Jhabua Polytechnic, Indore Road, Jhabua, M.P.",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76035,74.60465,,"Jhb-106H_Nok_Polytechnic, Jhabua Polytechnic, Indore Road, Jhabua, M.P.",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76806,74.59778,,"Jhb-001A_Nok_Jhabuamainex, Bsnl Telephone Exchange Near Police Lane Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76806,74.59778,,"Jhb-001A_Nok_Jhabuamainex, Bsnl Telephone Exchange Near Police Lane Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76806,74.59778,,"Jhb-001A_Nok_Jhabuamainex, Bsnl Telephone Exchange Near Police Lane Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76145,74.59568,,"Jhb-008C_Nok_Gopalcolony, Gopa, Colony, Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76145,74.59568,,"Jhb-008C_Nok_Gopalcolony, Gopa, Colony, Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76145,74.59568,,"Jhb-008C_Nok_Gopalcolony, Gopa, Colony, Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76868,74.593,,"Jhb-026D_Nok_Azadchowk, Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76868,74.593,,"Jhb-026D_Nok_Azadchowk, Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76868,74.593,,"Jhb-026D_Nok_Azadchowk, Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.77389,74.58528,,"Jhb-033B_Nok_Jhabuamw, Near Lig Colony Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.77389,74.58528,,"Jhb-033B_Nok_Jhabuamw, Near Lig Colony Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.77389,74.58528,,"Jhb-033B_Nok_Jhabuamw, Near Lig Colony Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76888,74.58516,,"Jhb-102H_Nok_Tdebuilding, Tde Building Ratanpura Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76888,74.58516,,"Jhb-102H_Nok_Tdebuilding, Tde Building Ratanpura Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.76888,74.58516,,"Jhb-102H_Nok_Tdebuilding, Tde Building Ratanpura Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.30667,74.35234,,"Jhb-502N_Nok_Dahodnakaalirajpur, Dayaram Mali, Alirajpur, Madhaya Pradesh, Borekhand",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.30667,74.35234,,"Jhb-502N_Nok_Dahodnakaalirajpur, Dayaram Mali, Alirajpur, Madhaya Pradesh, Borekhand",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.30667,74.35234,,"Jhb-502N_Nok_Dahodnakaalirajpur, Dayaram Mali, Alirajpur, Madhaya Pradesh, Borekhand",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.77588,74.59547,,"Jhb-505N_Nok_Gailcolony_Ip, Mr. Prem Singh Machhar S/O Mr. Jotiya Machhar, Kh. No. 31/1, Ph. No. 36, Nr. Masih Kabristan, Gram Madhavpura, Th. & Dist. Jhabua Mp",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.77588,74.59547,,"Jhb-505N_Nok_Gailcolony_Ip, Mr. Prem Singh Machhar S/O Mr. Jotiya Machhar, Kh. No. 31/1, Ph. No. 36, Nr. Masih Kabristan, Gram Madhavpura, Th. & Dist. Jhabua Mp",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.77588,74.59547,,"Jhb-505N_Nok_Gailcolony_Ip, Mr. Prem Singh Machhar S/O Mr. Jotiya Machhar, Kh. No. 31/1, Ph. No. 36, Nr. Masih Kabristan, Gram Madhavpura, Th. & Dist. Jhabua Mp",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.31824,74.35713,,"Jhb-501N_Nok_Alirajpurcollectrate, Collectorate Premises Alirajpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.31824,74.35713,,"Jhb-501N_Nok_Alirajpurcollectrate, Collectorate Premises Alirajpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.31824,74.35713,,"Jhb-501N_Nok_Alirajpurcollectrate, Collectorate Premises Alirajpur",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.75876,74.58902,,"Jhb-504N_Nok_Nearpgcollege, Near Pg College Badkuwa Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.75876,74.58902,,"Jhb-504N_Nok_Nearpgcollege, Near Pg College Badkuwa Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.75876,74.58902,,"Jhb-504N_Nok_Nearpgcollege, Near Pg College Badkuwa Jhabua",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.29873,74.36231,,"Jhb-506N_Nok_Semalpati, Near Sai College Of Nursing, Semal Pati, Alirajpur, 457887",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.29873,74.36231,,"Jhb-506N_Nok_Semalpati, Near Sai College Of Nursing, Semal Pati, Alirajpur, 457887",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+13,22.29873,74.36231,,"Jhb-506N_Nok_Semalpati, Near Sai College Of Nursing, Semal Pati, Alirajpur, 457887",,,,,,,2g,Madhya Pradesh,BSNL
4.05E+14,21.31384,76.22285,,"BurhanpurMain Ex , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.31384,76.22285,,"BurhanpurMain Ex , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.31384,76.22285,,"BurhanpurMain Ex , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3088,76.2318,,"Gandhi chowk Old , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3088,76.2318,,"Gandhi chowk Old , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3088,76.2318,,"Gandhi chowk Old , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3088,76.2318,,"Gandhi chowk Old , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.33217,76.22646,,"Dargah RSU , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.33217,76.22646,,"Dargah RSU , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.33217,76.22646,,"Dargah RSU , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.33078,76.20686,,"Lalbag RSU , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.33078,76.20686,,"Lalbag RSU , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.33078,76.20686,,"Lalbag RSU , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.29726,76.22091,,"SanjayNagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.29726,76.22091,,"SanjayNagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.29726,76.22091,,"SanjayNagar , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.31714,76.23732,,"ITWARA , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.31714,76.23732,,"ITWARA , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.31714,76.23732,,"ITWARA , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3218,76.23143,,"shri Digambar shah,Dividi Bhawan samne,aalamganj Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3218,76.23143,,"shri Digambar shah,Dividi Bhawan samne,aalamganj Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3218,76.23143,,"shri Digambar shah,Dividi Bhawan samne,aalamganj Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.30383,76.22864,,"Mr. Dwarkesh shastri Pratappura Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.30383,76.22864,,"Mr. Dwarkesh shastri Pratappura Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.30383,76.22864,,"Mr. Dwarkesh shastri Pratappura Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.30564,76.20576,,"New Collectorate Campus, Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.30564,76.20576,,"New Collectorate Campus, Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.30564,76.20576,,"New Collectorate Campus, Burhanpur, Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3158,76.2135,,"MP_BRHN_004 ECBRHNBRHNB004,Sh Shakti Amit Prabhanand ,352/16 Kala Bag,Azad Nagar,Nr Catholic Church , Ganpati Naka,Burhanpur (M.P.), KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3158,76.2135,,"MP_BRHN_004 ECBRHNBRHNB004,Sh Shakti Amit Prabhanand ,352/16 Kala Bag,Azad Nagar,Nr Catholic Church , Ganpati Naka,Burhanpur (M.P.), KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.3158,76.2135,,"MP_BRHN_004 ECBRHNBRHNB004,Sh Shakti Amit Prabhanand ,352/16 Kala Bag,Azad Nagar,Nr Catholic Church , Ganpati Naka,Burhanpur (M.P.), KHANDWA, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82103,76.36029,,"Khandwa Ex , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82103,76.36029,,"Khandwa Ex , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82103,76.36029,,"Khandwa Ex , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82417,76.34873,,"Khandwa sarafa , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82417,76.34873,,"Khandwa sarafa , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82417,76.34873,,"Khandwa sarafa , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82241,76.35222,,"BSNL khandwa CDC Khandwa , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82241,76.35222,,"BSNL khandwa CDC Khandwa , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82241,76.35222,,"BSNL khandwa CDC Khandwa , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82241,76.35222,,"BSNL khandwa CDC Khandwa , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82216,76.34003,,"Maa Bhawani Mata , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82216,76.34003,,"Maa Bhawani Mata , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.82216,76.34003,,"Maa Bhawani Mata , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
4.05E+14,21.84063,76.35248,,"Khandwa PNT , Other (Pop<5K_highway), NOT UPDATED, Madhya Pradesh",,,,,,,3g,Madhya Pradesh,BSNL
